Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume,Classification
0.25,178.74,2.03,0.25,0.44,13614.00,13421.30,13255.00,13255.00,147.78,40264.00,14.00,98.98,147.82,17.33,0.68,0.01,
0.40,178.90,1.94,0.28,0.41,14961.00,13270.20,12823.90,12318.00,892.43,79621.00,26.00,99.22,147.82,17.67,0.62,0.01,
0.38,178.91,1.90,0.22,0.47,12718.00,12348.30,12342.20,11923.00,241.27,74090.00,26.00,98.99,147.93,18.03,0.48,0.01,
1.70,167.30,17.38,0.09,0.79,21851.00,14682.40,14016.00,11125.00,2489.08,278966.00,74.00,101.25,132.25,15.79,0.55,0.08,
0.29,167.60,17.29,0.09,0.00,15653.00,13315.30,12315.60,12048.00,1420.46,53261.00,18.00,101.37,132.59,15.40,0.57,0.01,
0.40,167.56,17.21,0.32,0.46,18448.00,15815.80,14439.60,12931.00,2219.84,63263.00,18.00,101.18,132.59,16.08,0.80,0.02,
1.25,168.08,16.08,0.28,0.64,23792.00,15498.00,14707.90,12503.00,3054.92,216972.00,50.00,100.75,133.60,15.82,0.69,0.08,
1.78,169.24,14.76,0.51,0.23,17788.00,14548.70,14013.30,12755.00,1327.80,320072.00,88.00,101.34,134.64,15.65,0.49,0.08,
0.60,169.38,15.21,0.58,0.17,18720.00,13884.40,13016.30,12559.00,1936.30,111075.00,32.00,101.41,134.59,17.02,0.63,0.02,
0.21,169.63,15.56,0.16,0.40,13323.00,12555.80,12120.30,12106.00,498.14,50223.00,18.00,102.12,134.27,17.79,0.56,0.00,
0.11,172.75,10.28,0.00,1.92,14468.00,13925.00,13433.00,13433.00,424.07,41775.00,14.00,100.60,139.62,15.14,0.44,0.00,
0.83,173.09,9.77,0.60,0.17,20628.00,16629.40,15522.60,14660.00,1850.30,133035.00,32.00,100.72,139.92,15.40,0.67,0.04,
0.69,173.01,9.76,0.23,0.44,22836.00,15767.00,14220.80,13205.00,3105.07,110369.00,26.00,100.44,139.99,15.81,0.67,0.03,
0.30,172.85,10.23,0.25,0.44,21317.00,17010.30,12977.00,12977.00,3410.27,51031.00,14.00,100.61,139.62,16.16,0.72,0.01,
0.28,174.54,7.62,0.25,0.44,20031.00,18475.00,15876.00,15876.00,1849.66,55425.00,14.00,100.02,142.25,15.02,0.68,0.01,
6.94,174.78,8.93,0.53,0.29,41148.00,20192.30,18282.60,13537.00,5696.44,1918270.00,268.00,102.63,140.58,15.88,0.45,0.53,
0.34,174.21,9.71,0.47,0.32,20403.00,17771.50,17578.70,15382.00,1779.74,71086.00,18.00,102.33,140.04,16.36,0.82,0.01,
1.49,175.04,8.36,0.19,0.48,18094.00,14477.70,13840.80,12567.00,1528.97,246121.00,68.00,101.89,141.29,17.09,0.47,0.06,
0.39,174.52,9.33,0.36,0.29,18239.00,16217.00,15722.90,13766.00,1671.45,64868.00,16.00,102.09,140.50,17.14,0.74,0.01,
0.24,174.72,9.09,0.25,0.44,16212.00,14837.00,13922.00,13922.00,989.85,44511.00,14.00,102.07,140.78,17.01,0.69,0.01,
0.11,179.11,2.66,0.39,0.47,13868.00,12549.30,11825.00,11825.00,933.95,37648.00,14.00,100.63,147.20,16.96,0.78,0.00,
0.15,178.30,2.95,0.07,0.96,14880.00,13232.30,12765.60,12374.00,971.24,52929.00,18.00,99.53,146.92,17.25,0.61,0.00,
1.65,170.50,13.06,0.47,0.35,22326.00,15034.80,14165.30,12282.00,2693.14,285661.00,66.00,100.90,136.46,16.31,0.60,0.09,
0.67,171.18,12.89,0.06,0.64,14955.00,12879.00,12624.80,11765.00,1000.68,115911.00,38.00,101.16,136.93,17.90,0.48,0.02,
0.27,173.27,9.61,0.25,0.44,18031.00,16019.00,14162.00,14162.00,1583.31,48057.00,14.00,100.60,140.21,15.71,0.77,0.01,
0.19,173.24,9.57,0.39,0.47,17309.00,15080.30,13885.00,13885.00,1577.29,45241.00,14.00,100.40,140.27,16.04,0.79,0.01,
0.31,173.15,9.70,0.47,0.32,16491.00,15290.00,14907.40,14736.00,700.78,61160.00,18.00,100.50,140.04,16.35,0.85,0.01,
0.54,172.85,10.35,0.09,0.67,16425.00,13338.60,11918.50,11638.00,1805.82,93370.00,30.00,100.79,139.38,17.15,0.53,0.01,
0.25,173.01,10.66,0.12,0.93,19715.00,15044.00,12397.00,12397.00,3312.67,45132.00,14.00,101.19,139.19,17.85,0.60,0.01,
0.17,173.10,10.53,0.25,0.44,15050.00,13088.00,11943.00,11943.00,1393.79,39264.00,14.00,101.11,139.31,18.25,0.62,0.00,
3.75,167.94,16.39,0.35,0.47,25904.00,15820.80,14823.60,12067.00,2875.46,791038.00,158.00,101.10,133.07,16.62,0.51,0.25,
0.55,175.58,6.27,0.54,0.15,17048.00,15148.00,14879.50,13297.00,1204.02,75740.00,20.00,99.68,143.57,16.74,0.69,0.02,
0.45,177.03,4.78,0.16,0.40,18030.00,15241.50,15056.20,12553.00,1939.39,60966.00,18.00,100.23,145.03,16.10,0.67,0.02,
0.22,176.72,5.15,0.39,0.38,13951.00,12809.30,12239.50,12046.00,747.92,51237.00,18.00,100.17,144.66,16.41,0.71,0.01,
0.84,176.88,4.68,0.56,0.28,17816.00,13754.30,13149.60,12459.00,1439.74,151297.00,40.00,100.04,144.92,16.68,0.68,0.04,
0.26,177.09,4.54,0.39,0.47,15347.00,14663.00,13909.00,13909.00,589.15,43989.00,14.00,99.87,145.29,16.67,0.82,0.01,
0.36,177.08,4.73,0.44,0.21,15914.00,13648.30,11607.80,11223.00,2237.02,54593.00,18.00,99.80,145.03,19.02,0.69,0.01,
0.68,174.62,9.64,0.37,0.31,22806.00,18489.50,18180.40,13969.00,2830.25,110937.00,26.00,102.96,139.98,17.31,0.65,0.03,
2.06,169.07,16.35,0.53,0.15,17708.00,13756.30,13356.20,11686.00,1449.47,357665.00,98.00,102.91,133.29,15.15,0.45,0.08,
1.28,168.60,16.34,0.37,0.18,18813.00,14918.80,14229.00,12764.00,1691.51,193945.00,54.00,102.11,133.33,14.98,0.56,0.06,
0.59,168.54,16.27,0.26,0.30,17172.00,14307.00,13450.40,12678.00,1456.98,85842.00,26.00,101.78,133.48,15.17,0.65,0.02,
2.47,169.47,15.96,0.15,0.82,21304.00,14883.10,14375.20,11716.00,2129.78,431609.00,96.00,102.72,133.63,17.63,0.57,0.16,
1.65,170.10,14.41,0.18,0.58,21887.00,13626.70,12744.50,11755.00,2219.28,258908.00,74.00,101.49,135.32,17.95,0.44,0.06,
0.35,172.56,11.99,0.03,0.98,19370.00,15709.70,13353.00,13353.00,2623.70,47129.00,14.00,102.28,137.87,17.59,0.62,0.01,
0.59,172.52,11.71,0.65,0.23,17238.00,14641.00,12676.30,12226.00,2183.05,117128.00,30.00,102.04,138.00,17.52,0.80,0.03,
0.82,171.31,11.52,0.33,0.18,18694.00,12467.00,11446.80,9371.00,2949.07,124670.00,42.00,99.62,138.28,17.36,0.63,0.04,
0.48,174.98,7.35,0.17,0.49,20403.00,15518.20,14684.70,13156.00,2289.01,93109.00,26.00,100.21,142.47,16.64,0.59,0.01,
0.37,175.41,6.60,0.29,0.46,15376.00,13975.60,12599.60,12510.00,1198.04,69878.00,22.00,99.92,143.23,16.44,0.72,0.01,
0.62,175.11,6.87,0.50,0.36,17201.00,15284.00,14777.90,13324.00,1354.78,122272.00,30.00,99.95,142.80,16.75,0.70,0.03,
2.34,175.53,6.09,0.52,0.17,19260.00,14617.70,13627.30,12426.00,2076.19,365443.00,100.00,99.79,143.36,17.40,0.41,0.09,
0.15,176.12,6.02,0.25,0.44,14928.00,13336.00,12080.00,12080.00,1186.72,40008.00,14.00,100.17,143.87,16.87,0.65,0.00,
0.64,175.14,6.87,0.43,0.44,15876.00,14075.90,13057.90,12079.00,1370.56,98531.00,30.00,99.86,142.81,17.52,0.67,0.03,
0.43,176.25,5.20,0.07,0.00,15533.00,13183.00,11667.60,11340.00,1586.88,65915.00,22.00,99.18,144.61,17.80,0.59,0.01,
1.20,176.31,5.22,0.59,0.24,15591.00,13547.50,13238.30,11680.00,1215.26,216760.00,60.00,99.54,144.39,18.09,0.64,0.06,
1.42,177.40,3.81,0.35,0.48,15776.00,13453.40,12835.00,11915.00,1181.10,228708.00,68.00,99.57,145.85,16.86,0.48,0.05,
1.12,176.57,4.62,0.20,0.53,18675.00,13544.70,12643.80,10955.00,2303.94,189626.00,52.00,99.07,145.13,17.33,0.62,0.05,
0.35,176.58,4.88,0.25,0.44,16986.00,15282.30,12969.00,12969.00,1695.65,45847.00,14.00,99.35,144.91,17.67,0.69,0.01,
0.16,176.99,4.44,0.25,0.44,12954.00,12463.00,12142.00,12142.00,352.62,37389.00,14.00,99.35,145.40,17.64,0.70,0.00,
0.24,177.19,4.09,0.25,0.44,16940.00,13787.70,11840.00,11840.00,2249.58,41363.00,14.00,99.21,145.73,17.81,0.65,0.01,
0.39,177.85,3.39,0.30,0.32,13640.00,12698.20,12771.00,10751.00,1014.77,63491.00,22.00,99.31,146.42,18.10,0.69,0.01,
0.14,178.40,3.07,0.03,0.98,12991.00,12147.70,11369.00,11369.00,663.75,36443.00,14.00,99.65,146.80,18.57,0.56,0.00,
0.46,180.89,0.01,0.58,0.28,15951.00,14269.80,14631.20,12318.00,1384.69,85619.00,24.00,99.89,149.77,17.60,0.73,0.02,
1.43,181.10,0.05,0.23,0.41,18541.00,14675.90,13611.00,12262.00,1892.67,220139.00,56.00,100.33,149.59,18.88,0.52,0.06,
0.31,180.77,0.57,0.16,0.84,13258.00,12967.30,13023.50,12362.00,360.74,51869.00,18.00,100.05,149.26,19.81,0.69,0.01,
0.23,173.81,10.99,0.25,0.44,15907.00,14855.00,13884.00,13884.00,827.87,44565.00,14.00,103.04,138.89,17.48,0.67,0.01,
1.32,174.13,10.54,0.49,0.31,18661.00,15487.40,15179.90,13260.00,1596.97,263285.00,66.00,103.03,139.23,17.89,0.52,0.05,
2.45,172.73,11.42,0.26,0.64,22094.00,15365.90,15321.90,12672.00,2075.79,460977.00,102.00,102.10,138.13,18.21,0.53,0.14,
0.15,179.54,1.95,0.25,0.44,12590.00,12225.30,11533.00,11533.00,489.79,36676.00,14.00,100.31,147.95,16.91,0.70,0.00,
0.17,179.88,1.48,0.12,0.93,13559.00,12892.30,12520.00,12520.00,472.48,38677.00,14.00,100.24,148.41,16.96,0.65,0.00,
2.11,180.58,0.66,0.29,0.37,25558.00,14984.90,13360.50,11618.00,3379.66,374623.00,92.00,100.64,148.82,18.22,0.52,0.11,
0.10,180.62,0.73,0.03,0.98,14117.00,12923.30,12175.00,12175.00,853.07,38770.00,14.00,100.23,149.15,18.25,0.52,0.00,
0.48,180.42,1.31,0.27,0.21,16288.00,13560.70,12586.10,10810.00,1859.01,81364.00,24.00,100.81,148.42,18.99,0.62,0.02,
0.14,180.60,0.90,0.25,0.44,14229.00,13065.30,11798.00,11798.00,995.16,39196.00,14.00,100.38,148.93,18.91,0.64,0.00,
0.12,175.31,7.39,0.44,0.21,13446.00,12830.80,12498.30,12328.00,444.25,51323.00,18.00,100.82,142.35,17.51,0.55,0.00,
2.32,176.26,6.59,0.31,0.45,24146.00,16348.90,15543.50,12306.00,3156.32,457770.00,100.00,101.39,143.03,18.16,0.55,0.13,
0.98,175.60,7.26,0.21,0.44,17896.00,14173.20,14698.70,11551.00,2067.81,170078.00,48.00,100.99,142.42,18.82,0.61,0.04,
1.96,178.34,3.68,0.31,0.43,19128.00,13377.00,12569.00,11094.00,1883.21,307672.00,84.00,101.04,145.83,18.19,0.55,0.11,
0.30,178.18,4.34,0.27,0.00,17066.00,14478.00,12826.00,12826.00,1853.19,43434.00,14.00,101.32,145.48,17.79,0.74,0.01,
0.22,177.02,5.69,0.44,0.21,13510.00,12926.00,12444.20,12241.00,587.00,51704.00,18.00,101.40,144.04,17.52,0.58,0.00,
3.52,176.60,6.06,0.19,0.56,22410.00,15371.10,14995.90,11375.00,2552.79,599474.00,136.00,101.15,143.54,18.72,0.47,0.20,
0.24,176.83,6.14,0.00,1.98,18145.00,14753.70,12174.00,12174.00,2504.30,44261.00,14.00,101.39,143.72,18.29,0.60,0.01,
1.43,178.84,1.65,0.10,0.89,15186.00,12451.40,11963.80,11258.00,1153.02,224125.00,68.00,98.47,148.08,18.97,0.52,0.06,
0.51,179.77,1.02,0.29,0.20,16795.00,13236.30,12272.10,11626.00,1733.04,92654.00,30.00,99.05,148.72,19.71,0.63,0.02,
0.21,180.06,1.01,0.25,0.44,14735.00,12887.30,11565.00,11565.00,1346.40,38662.00,14.00,99.32,148.85,20.02,0.68,0.01,
0.14,179.76,2.12,0.39,0.47,14465.00,12666.30,10937.00,10937.00,1441.14,37999.00,14.00,100.89,147.71,17.85,0.82,0.00,
1.22,180.09,1.90,0.18,0.31,18665.00,13268.90,12627.00,10125.00,2438.04,145958.00,46.00,101.19,147.81,18.56,0.51,0.05,
0.78,180.31,1.62,0.72,0.18,16021.00,12760.20,11223.10,10772.00,1983.18,114842.00,38.00,101.11,148.07,19.03,0.69,0.04,
0.14,60.23,15.98,0.25,0.44,12171.00,10838.00,10006.00,10006.00,952.21,32514.00,14.00,55.17,16.03,18.09,0.57,0.00,
1.19,61.15,16.05,0.17,0.75,19054.00,14203.80,12707.50,11669.00,2421.99,170445.00,48.00,55.79,16.33,18.96,0.60,0.06,
0.10,60.72,15.87,0.39,0.47,12524.00,11763.00,11344.00,11344.00,539.02,35289.00,14.00,55.40,15.99,19.05,0.82,0.00,
0.76,60.81,15.76,0.74,0.17,17512.00,13358.30,12088.60,11286.00,2077.43,106866.00,32.00,55.23,16.02,19.75,0.61,0.03,
0.42,61.61,16.29,0.32,0.46,15446.00,13671.50,12713.10,11783.00,1481.57,54686.00,18.00,55.95,16.44,19.87,0.74,0.02,
0.36,61.48,16.20,0.60,0.23,15154.00,12703.60,11959.70,11487.00,1284.37,63518.00,22.00,55.75,16.34,20.13,0.74,0.01,
0.22,60.83,15.56,0.00,1.92,12641.00,12134.70,11875.00,11875.00,358.06,36404.00,14.00,55.15,15.78,20.25,0.60,0.00,
0.90,61.14,15.43,0.53,0.21,15288.00,12733.40,12313.90,10617.00,1405.98,140067.00,42.00,55.37,15.76,20.57,0.66,0.04,
0.41,62.06,15.92,0.39,0.38,16394.00,13475.50,12215.50,11372.00,1915.87,53902.00,18.00,56.34,16.05,20.48,0.73,0.02,
0.34,61.96,15.81,0.10,0.62,12843.00,11321.50,10768.70,10451.00,822.10,67929.00,26.00,56.12,15.95,20.86,0.59,0.01,
2.70,59.59,14.39,0.23,0.48,15955.00,12697.70,12466.30,9961.00,1518.14,393630.00,122.00,54.07,14.82,20.19,0.41,0.11,
0.23,59.64,15.29,0.32,0.46,13231.00,11271.80,10568.30,10526.00,1134.50,45087.00,18.00,53.85,15.41,20.50,0.75,0.01,
0.13,59.93,15.26,0.25,0.44,11974.00,11002.70,10444.00,10444.00,689.41,33008.00,14.00,54.01,15.30,20.99,0.64,0.00,
2.66,56.84,11.85,0.17,0.82,20265.00,13515.70,12586.70,10723.00,2428.87,473050.00,116.00,51.61,12.27,20.41,0.53,0.16,
0.16,57.14,12.20,0.39,0.47,13543.00,12436.30,11737.00,11737.00,791.56,37309.00,14.00,51.50,12.35,21.45,0.85,0.00,
0.22,59.04,13.49,0.25,0.44,12035.00,11387.00,10315.00,10315.00,763.52,34161.00,14.00,53.85,13.56,20.06,0.67,0.01,
1.12,59.28,13.40,0.09,0.50,18087.00,13663.30,12687.60,11141.00,2244.99,150296.00,42.00,53.87,13.71,20.58,0.57,0.05,
1.86,59.16,13.66,0.27,0.59,17471.00,12899.20,12454.60,11297.00,1692.24,283783.00,78.00,53.57,13.98,20.83,0.52,0.09,
0.25,59.51,13.71,0.39,0.47,14125.00,13142.70,12438.00,12438.00,716.15,39428.00,14.00,53.76,13.87,21.44,0.78,0.01,
0.87,60.53,16.47,0.11,0.35,16599.00,12555.90,11470.40,10435.00,1926.31,113003.00,38.00,54.98,16.61,19.11,0.53,0.03,
2.15,61.26,16.51,0.13,0.78,14805.00,12073.60,11811.30,10375.00,1183.51,350133.00,106.00,55.25,16.88,20.38,0.48,0.10,
0.14,56.25,11.44,0.39,0.47,12835.00,11899.70,11059.00,11059.00,728.12,35699.00,14.00,51.54,11.53,19.35,0.81,0.00,
1.41,56.30,11.42,0.17,0.82,17952.00,13105.80,12349.30,11122.00,1876.93,196587.00,60.00,51.36,11.66,19.89,0.48,0.05,
0.30,56.60,11.28,0.25,0.00,13134.00,12696.50,12542.20,12416.00,270.67,50786.00,18.00,51.78,11.35,19.82,0.66,0.01,
0.27,56.32,11.40,0.25,0.44,15211.00,13289.70,11727.00,11727.00,1444.77,39869.00,14.00,51.19,11.57,20.45,0.60,0.01,
0.26,57.18,10.74,0.39,0.38,13740.00,11876.80,11064.30,10682.00,1178.75,47507.00,18.00,52.16,10.89,20.75,0.73,0.01,
1.49,56.59,11.06,0.33,0.54,18580.00,14041.40,13093.20,11450.00,2280.92,266787.00,68.00,51.30,11.38,21.00,0.57,0.07,
1.42,53.52,8.13,0.18,0.63,17084.00,12084.70,11406.70,9889.00,1793.71,205440.00,58.00,48.66,8.36,20.65,0.57,0.07,
2.58,54.42,7.36,0.15,0.75,20751.00,13789.50,12663.90,10701.00,2458.26,413685.00,110.00,49.55,7.71,21.13,0.50,0.14,
0.45,54.71,8.81,0.62,0.23,15739.00,12374.50,11280.90,11023.00,1692.78,74247.00,26.00,49.78,9.00,20.83,0.67,0.02,
0.43,54.57,7.87,0.34,0.46,16357.00,13501.00,12813.90,11799.00,1530.26,67505.00,20.00,49.59,8.06,21.30,0.71,0.02,
0.57,54.64,8.29,0.27,0.60,14491.00,12796.60,12340.20,11738.00,853.22,89576.00,30.00,49.56,8.53,21.38,0.69,0.02,
0.48,54.05,8.60,0.20,0.50,18669.00,13673.00,12898.60,10684.00,2743.43,82038.00,26.00,48.94,8.87,21.15,0.71,0.02,
0.12,55.21,8.95,0.25,0.44,12679.00,11406.30,10749.00,10749.00,900.08,34219.00,14.00,50.05,9.00,21.51,0.62,0.00,
0.08,54.60,6.95,0.25,0.44,10671.00,10241.00,9790.00,9790.00,359.98,30723.00,14.00,49.56,7.03,21.80,0.54,0.00,
1.32,54.71,7.43,0.49,0.30,19226.00,15273.10,14539.40,11820.00,2222.49,183277.00,48.00,49.37,7.67,22.27,0.60,0.07,
0.38,55.40,11.57,0.34,0.46,13837.00,11432.20,10373.80,9999.00,1390.06,57161.00,20.00,50.03,11.70,20.73,0.74,0.01,
0.88,55.32,10.85,0.50,0.23,14114.00,12348.00,11822.90,11321.00,978.28,123480.00,40.00,49.80,11.03,21.41,0.63,0.04,
1.81,55.41,10.26,0.21,0.80,17133.00,12753.50,12341.40,10677.00,1782.04,306084.00,78.00,49.74,10.60,22.00,0.61,0.11,
1.40,59.95,13.10,0.15,0.58,15204.00,12521.40,11905.10,10486.00,1491.48,212863.00,64.00,54.29,13.38,21.64,0.59,0.07,
0.20,59.67,12.64,0.44,0.21,12583.00,11478.30,10912.60,10390.00,868.09,45913.00,18.00,53.97,12.82,22.01,0.60,0.00,
3.32,62.36,17.82,0.09,0.75,19742.00,14450.50,14334.00,10324.00,2194.35,621371.00,126.00,56.47,18.14,19.24,0.57,0.24,
8.27,126.68,15.99,0.13,0.59,29476.00,16646.10,16020.90,12424.00,3223.40,1647970.00,318.00,124.05,16.41,19.72,0.38,0.53,
0.69,126.88,14.60,0.17,0.49,18925.00,14117.40,13139.20,12400.00,1878.31,127057.00,36.00,124.16,14.73,21.58,0.51,0.02,
1.26,126.29,15.85,0.41,0.44,20431.00,14860.50,13963.40,12509.00,2115.63,208047.00,56.00,123.59,16.18,20.32,0.53,0.05,
0.18,126.83,15.50,0.27,0.00,15249.00,14524.70,13574.00,13574.00,702.29,43574.00,14.00,124.21,15.58,20.38,0.65,0.00,
0.94,126.52,15.36,0.52,0.32,19912.00,16673.90,16127.50,14344.00,1966.47,150065.00,38.00,123.76,15.59,21.12,0.62,0.04,
0.44,126.43,15.76,0.29,0.46,21873.00,16291.00,13659.60,12528.00,3250.40,81455.00,22.00,123.66,15.99,20.93,0.74,0.02,
0.39,126.72,15.68,0.13,0.51,16080.00,14641.60,14081.80,12452.00,1270.26,73208.00,22.00,123.85,15.85,21.61,0.57,0.01,
0.10,126.08,15.41,0.03,0.98,11764.00,11671.00,11581.00,11581.00,74.75,35013.00,14.00,123.22,15.45,21.76,0.41,0.00,
7.33,127.76,14.79,0.35,0.42,28643.00,17409.70,16685.70,11824.00,3330.26,1514640.00,284.00,124.95,15.34,21.78,0.40,0.48,
0.45,127.06,15.52,0.13,0.51,17214.00,15678.20,14527.60,14088.00,1271.91,78391.00,22.00,124.25,15.72,21.40,0.61,0.01,
0.29,127.32,15.42,0.07,0.96,16563.00,15545.30,14946.40,14504.00,843.73,62181.00,18.00,124.40,15.73,22.05,0.63,0.01,
1.10,127.40,14.27,0.19,0.73,20626.00,15593.70,14610.60,12118.00,2431.03,187124.00,48.00,124.63,14.52,22.08,0.58,0.05,
0.40,127.49,14.20,0.16,0.40,15757.00,15020.80,15195.90,13477.00,915.80,60083.00,18.00,124.59,14.29,22.94,0.68,0.01,
0.71,127.95,14.35,0.47,0.24,20413.00,15277.10,13450.40,13017.00,2447.26,106940.00,30.00,125.01,14.69,22.96,0.63,0.03,
0.23,128.24,14.78,0.39,0.47,15713.00,14217.70,12976.00,12976.00,1131.68,42653.00,14.00,125.23,14.89,23.26,0.77,0.01,
0.38,127.81,15.77,0.33,0.43,16320.00,14223.60,13455.80,13104.00,1147.69,71118.00,22.00,124.78,15.97,22.59,0.64,0.01,
2.63,127.93,14.10,0.54,0.18,22090.00,15203.60,14279.30,11836.00,2614.52,425700.00,100.00,124.89,14.65,23.57,0.49,0.14,
0.31,67.97,22.11,0.39,0.47,18971.00,15198.00,12729.00,12729.00,2709.98,45594.00,14.00,61.24,22.25,19.35,0.83,0.01,
3.48,70.42,24.32,0.39,0.37,19519.00,13956.30,13389.60,11128.00,2082.77,544295.00,142.00,62.94,24.82,19.53,0.46,0.19,
0.30,67.41,21.51,0.32,0.46,14622.00,12672.80,11402.10,11069.00,1484.97,50691.00,18.00,60.90,21.69,19.08,0.70,0.01,
1.22,67.12,21.00,0.35,0.51,15503.00,12203.90,11828.20,10499.00,1364.49,183058.00,58.00,60.51,21.26,19.82,0.56,0.05,
1.18,67.92,21.58,0.35,0.42,15372.00,12108.80,10758.30,10259.00,1706.30,169523.00,56.00,61.34,21.96,19.21,0.59,0.05,
0.39,67.81,21.95,0.72,0.12,18697.00,13720.50,12237.80,11282.00,2916.20,54882.00,18.00,61.02,22.04,19.71,0.64,0.01,
1.06,68.14,21.80,0.57,0.29,19714.00,13249.30,12719.10,10531.00,2337.18,158992.00,48.00,61.25,22.15,19.99,0.62,0.05,
2.36,67.40,22.78,0.23,0.48,17064.00,12557.50,12258.80,9698.00,1901.36,288822.00,88.00,60.19,23.07,19.71,0.50,0.12,
0.69,124.30,38.25,0.52,0.34,19602.00,15805.60,15125.80,12699.00,2106.68,126445.00,28.00,111.47,51.44,19.44,0.82,0.04,
0.25,124.19,38.39,0.12,0.93,16102.00,14579.00,13073.00,13073.00,1236.64,43737.00,14.00,111.32,51.32,19.94,0.65,0.01,
3.97,124.67,37.96,0.35,0.54,21763.00,14952.70,14624.30,11138.00,2689.86,792494.00,168.00,111.62,51.77,20.10,0.53,0.29,
0.38,125.09,37.81,0.39,0.38,13538.00,12788.80,12326.40,12312.00,509.02,51155.00,18.00,111.96,51.80,20.72,0.74,0.01,
1.54,124.61,37.56,0.40,0.47,20990.00,15650.80,14736.30,11517.00,2877.47,266063.00,62.00,112.11,50.21,20.87,0.67,0.10,
0.43,124.69,37.80,0.22,0.61,16724.00,15008.80,13952.60,13679.00,1249.33,60035.00,18.00,112.00,50.58,21.13,0.76,0.02,
0.76,124.69,37.51,0.48,0.25,20211.00,15345.60,14008.80,13091.00,2557.50,122765.00,32.00,112.17,50.03,21.48,0.72,0.04,
0.19,124.39,38.07,0.39,0.47,14306.00,13070.00,12035.00,12035.00,937.97,39210.00,14.00,111.75,50.37,21.14,0.80,0.01,
0.59,124.64,37.77,0.33,0.57,18640.00,17100.50,17237.00,12752.00,2026.44,102603.00,24.00,111.99,50.31,21.48,0.85,0.03,
0.51,125.15,37.42,0.54,0.31,22035.00,14310.50,12236.40,12198.00,3564.72,85863.00,26.00,112.31,50.86,21.49,0.68,0.02,
0.54,125.39,37.35,0.46,0.39,20319.00,13371.00,11627.00,11489.00,2957.90,93597.00,30.00,112.41,50.90,22.26,0.68,0.02,
0.71,124.50,37.46,0.27,0.66,15208.00,12500.90,11878.00,10791.00,1406.28,100007.00,34.00,112.27,49.50,21.09,0.56,0.02,
0.99,124.81,37.47,0.28,0.64,16244.00,13952.50,12824.70,12247.00,1491.71,153478.00,44.00,112.30,49.83,21.97,0.64,0.05,
2.05,123.88,37.93,0.41,0.32,21175.00,13389.80,12043.50,10645.00,2744.63,334744.00,80.00,111.78,48.42,22.53,0.55,0.11,
0.38,124.31,37.78,0.16,0.40,14771.00,12659.30,12293.20,11247.00,1294.10,50637.00,18.00,112.07,48.63,22.94,0.66,0.01,
0.21,124.11,38.22,0.25,0.44,12263.00,11681.30,11065.00,11065.00,489.71,35044.00,14.00,111.64,49.08,23.02,0.70,0.01,
4.05,125.25,37.73,0.33,0.35,18554.00,13721.90,13230.70,10811.00,2029.08,603762.00,156.00,111.94,51.39,22.68,0.45,0.23,
0.24,125.29,37.75,0.12,0.93,16992.00,13497.70,11154.00,11154.00,2518.41,40493.00,14.00,112.10,50.62,23.84,0.72,0.01,
0.19,125.44,37.51,0.39,0.47,13051.00,12395.00,11222.00,11222.00,831.37,37185.00,14.00,112.30,50.41,24.15,0.80,0.01,
3.50,125.28,36.91,0.43,0.44,22624.00,14638.50,13557.80,11519.00,2772.60,585542.00,140.00,112.68,50.03,22.24,0.44,0.18,
0.24,125.54,37.13,0.25,0.44,15568.00,13512.70,12058.00,12058.00,1494.57,40538.00,14.00,112.70,50.34,22.89,0.75,0.01,
0.56,126.58,35.43,0.21,0.38,17265.00,12091.80,11003.80,8960.00,2731.72,72551.00,26.00,114.36,49.13,23.03,0.67,0.02,
0.81,125.40,36.98,0.38,0.51,18768.00,14201.80,13430.80,12004.00,2030.12,113614.00,30.00,112.78,49.74,23.05,0.74,0.04,
0.51,125.00,37.09,0.25,0.45,15615.00,13199.50,12621.60,10639.00,1692.22,79197.00,26.00,112.72,49.25,22.22,0.70,0.02,
0.55,125.82,36.40,0.58,0.28,17491.00,12381.50,11574.80,10906.00,2029.37,99052.00,30.00,113.38,49.10,23.73,0.71,0.02,
0.60,125.70,36.62,0.54,0.32,18475.00,15074.20,12829.90,11722.00,2458.66,75371.00,22.00,113.10,49.44,23.78,0.73,0.03,
0.40,125.81,36.90,0.21,0.42,13025.00,12429.80,12091.30,11697.00,491.50,62149.00,22.00,112.93,49.92,24.17,0.73,0.02,
0.18,125.51,37.17,0.12,0.93,12766.00,12363.30,11673.00,11673.00,490.40,37090.00,14.00,112.55,50.01,24.18,0.61,0.00,
0.08,126.00,36.81,0.12,0.93,11820.00,11160.00,10711.00,10711.00,476.70,33480.00,14.00,112.98,50.15,24.45,0.60,0.00,
1.12,125.13,37.31,0.28,0.62,17641.00,14101.80,14100.50,12181.00,1574.97,197425.00,54.00,112.35,50.16,22.77,0.62,0.05,
1.47,125.49,36.99,0.27,0.67,18382.00,14275.40,13606.80,12015.00,1860.73,214131.00,54.00,112.72,49.92,23.44,0.54,0.07,
