Value,Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
,0.17,168.82,32.36,0.39,0.47,7294.00,6228.33,5320.00,5320.00,813.52,18685.00,14.00,103.71,117.44,62.85,0.79,0.00
,0.13,169.03,32.49,0.12,0.93,6066.00,5611.33,5242.00,5242.00,341.76,16834.00,14.00,103.16,117.26,64.65,0.61,0.00
,0.15,169.52,31.49,0.25,0.44,6108.00,5352.00,4854.00,4854.00,543.48,16056.00,14.00,102.63,118.39,64.71,0.68,0.00
,0.45,172.20,29.38,0.50,0.00,7355.00,5843.20,4452.89,4285.00,1276.33,29216.00,20.00,105.71,120.38,63.14,0.84,0.02
,0.59,170.84,28.48,0.47,0.23,5308.00,4889.71,4847.92,4402.00,315.54,34228.00,30.00,102.46,121.24,63.16,0.64,0.02
,0.21,174.49,28.49,0.25,0.44,4941.00,4452.67,4092.00,4092.00,358.17,13358.00,14.00,109.14,121.34,61.74,0.68,0.00
,2.15,175.02,28.01,0.31,0.40,10195.00,5986.14,5026.56,4235.00,1510.47,125709.00,86.00,109.13,121.59,62.77,0.48,0.10
,0.55,174.61,28.39,0.42,0.30,6704.00,5213.50,4780.27,4370.00,781.72,31281.00,26.00,108.77,121.40,62.60,0.74,0.02
,0.43,174.77,28.54,0.16,0.40,7634.00,6249.50,5879.96,4977.00,965.69,24998.00,18.00,108.73,121.23,63.46,0.69,0.02
,0.18,174.84,28.32,0.25,0.44,6848.00,5457.00,4698.00,4698.00,984.95,16371.00,14.00,108.58,121.50,63.39,0.71,0.00
,0.49,175.00,28.36,0.30,0.32,5864.00,5178.20,4464.98,4414.00,633.14,25891.00,22.00,108.61,121.38,64.01,0.63,0.02
,0.21,174.59,28.82,0.25,0.44,4877.00,4764.67,4560.00,4560.00,144.96,14294.00,14.00,108.23,121.03,64.17,0.72,0.01
,0.32,175.29,28.40,0.25,0.44,6945.00,5985.33,4270.00,4270.00,1215.78,17956.00,14.00,109.01,121.40,64.08,0.76,0.01
,0.26,175.75,28.01,0.25,0.44,7560.00,5306.67,3912.00,3912.00,1608.30,15920.00,14.00,109.31,121.80,64.07,0.67,0.01
,0.33,175.31,27.50,0.22,0.61,9102.00,5895.25,4771.69,4632.00,1858.05,23581.00,18.00,108.62,122.25,63.15,0.77,0.01
,0.34,175.52,27.59,0.08,0.53,6364.00,4927.75,4641.32,3993.00,875.30,19711.00,18.00,108.29,122.20,64.40,0.56,0.01
,0.21,172.37,26.05,0.12,0.93,5099.00,4781.67,4519.00,4519.00,239.92,14345.00,14.00,102.13,123.81,62.87,0.61,0.00
,2.08,172.58,25.93,0.56,0.30,8591.00,5894.43,5304.66,4507.00,1127.68,123783.00,80.00,102.38,123.66,63.33,0.50,0.10
,0.25,172.40,26.51,0.39,0.47,6305.00,5932.33,5668.00,5668.00,271.10,17797.00,14.00,102.04,123.32,64.05,0.79,0.01
,1.11,170.42,25.83,0.29,0.47,9376.00,6661.58,6059.80,5194.00,1378.65,79939.00,50.00,98.50,123.87,63.23,0.63,0.05
,0.90,173.19,24.72,0.64,0.24,7776.00,5431.10,5129.23,4319.00,964.11,54311.00,40.00,101.85,125.01,63.21,0.60,0.04
,0.37,173.30,24.44,0.35,0.52,5764.00,5134.20,4769.21,4622.00,503.68,25671.00,22.00,101.74,125.39,62.91,0.74,0.01
,0.13,173.27,24.18,0.39,0.47,4545.00,4349.33,4001.00,4001.00,246.93,13048.00,14.00,101.02,125.66,63.46,0.79,0.00
,0.61,174.00,23.58,0.25,0.70,10243.00,5851.71,4734.85,4580.00,1848.50,40962.00,30.00,101.76,126.18,63.25,0.65,0.02
,3.57,169.35,31.17,0.17,0.76,16043.00,8937.78,8106.05,5729.00,2520.47,402200.00,140.00,103.30,118.38,63.19,0.56,0.27
,0.84,169.12,31.73,0.26,0.31,15501.00,10095.30,8728.27,7691.00,2508.66,70667.00,28.00,103.04,118.06,63.60,0.69,0.04
,0.77,173.50,28.83,0.57,0.28,6970.00,5099.11,4573.83,4169.00,1019.81,45892.00,38.00,107.08,120.86,63.48,0.60,0.03
,0.32,171.23,28.10,0.39,0.38,6594.00,5338.00,5092.83,4398.00,794.28,21352.00,18.00,102.61,121.67,63.13,0.75,0.01
,0.36,171.44,27.85,0.25,0.50,5785.00,5376.00,5174.50,4897.00,357.27,21504.00,18.00,102.47,121.92,63.47,0.74,0.01
,0.30,175.87,27.21,0.39,0.47,6188.00,5098.33,3813.00,3813.00,979.41,15295.00,14.00,109.52,122.58,62.54,0.70,0.01
,0.36,175.66,27.84,0.37,0.31,5317.00,4736.83,4422.94,4106.00,438.77,28421.00,26.00,109.65,121.72,63.38,0.59,0.01
,0.53,176.38,27.13,0.29,0.40,6293.00,4487.14,4098.11,3630.00,825.32,31410.00,30.00,109.70,122.60,63.59,0.56,0.02
,0.07,176.49,27.43,0.39,0.47,4079.00,3965.33,3833.00,3833.00,101.29,11896.00,14.00,109.95,122.45,63.75,0.79,0.00
,1.14,175.71,21.22,0.12,0.83,9922.00,6899.00,6704.89,5321.00,1380.63,82788.00,48.00,101.78,128.49,63.30,0.57,0.05
,0.48,168.30,33.21,0.21,0.42,10586.00,7101.40,5520.57,5399.00,1917.70,35507.00,22.00,103.34,116.53,63.75,0.74,0.02
,0.35,171.38,29.63,0.32,0.46,6942.00,5544.00,5102.73,4721.00,843.23,22176.00,18.00,104.57,120.17,63.22,0.75,0.01
,0.43,171.42,29.80,0.60,0.23,8304.00,6251.00,4691.70,4605.00,1415.02,31255.00,22.00,104.50,120.01,63.74,0.74,0.02
,3.41,172.39,29.17,0.40,0.42,9336.00,5801.45,5364.00,4040.00,1355.79,243661.00,140.00,105.56,120.39,63.89,0.49,0.21
,0.20,173.33,29.25,0.25,0.44,5580.00,4674.67,4163.00,4163.00,641.98,14024.00,14.00,106.78,120.61,63.99,0.75,0.01
,0.13,172.84,29.16,0.25,0.44,4719.00,4445.00,4245.00,4245.00,200.46,13335.00,14.00,105.91,120.73,63.90,0.65,0.00
,0.45,173.01,29.08,0.28,0.29,6895.00,4568.17,4072.38,3807.00,1055.25,27409.00,26.00,105.60,120.73,64.87,0.56,0.01
,0.23,173.49,29.24,0.25,0.44,4879.00,4577.33,4070.00,4070.00,360.87,13732.00,14.00,106.52,120.51,65.01,0.67,0.01
,0.23,171.36,28.36,0.39,0.47,7191.00,5812.00,4867.00,4867.00,997.17,17436.00,14.00,102.76,121.40,63.76,0.80,0.01
,0.40,170.17,31.22,0.71,0.16,6433.00,6034.40,5983.59,5645.00,250.84,30172.00,22.00,104.06,118.58,63.78,0.78,0.02
,0.11,170.21,30.96,0.25,0.44,6687.00,6555.00,6334.00,6334.00,157.26,19665.00,14.00,103.75,118.87,63.85,0.56,0.00
,0.24,169.88,31.50,0.39,0.47,8561.00,6873.33,5509.00,5509.00,1266.78,20620.00,14.00,103.76,118.29,64.05,0.83,0.01
,0.24,170.34,31.16,0.12,0.93,8113.00,6748.00,6015.00,6015.00,966.08,20244.00,14.00,103.87,118.69,64.35,0.67,0.01
,0.42,170.03,30.98,0.39,0.38,11766.00,8769.50,8235.04,6541.00,1889.20,35078.00,18.00,103.42,118.82,64.00,0.76,0.02
,0.26,173.31,28.81,0.44,0.21,6137.00,4646.00,4010.77,3951.00,884.54,18584.00,18.00,106.19,121.03,64.10,0.57,0.01
,0.98,174.05,28.69,0.24,0.32,6476.00,4899.09,4430.61,4063.00,671.08,53890.00,46.00,107.59,121.05,63.75,0.50,0.03
,0.19,174.47,28.46,0.07,0.96,5434.00,4750.00,4217.91,3986.00,652.79,19000.00,18.00,107.70,121.24,64.36,0.57,0.00
,0.44,172.01,27.32,0.32,0.46,9550.00,7017.50,5776.82,4861.00,1823.17,28070.00,18.00,102.51,122.41,64.00,0.74,0.02
,0.91,171.93,27.30,0.12,0.81,7115.00,5358.64,4762.13,4426.00,897.65,58945.00,46.00,102.25,122.31,64.38,0.50,0.03
,0.35,172.51,27.25,0.29,0.46,5729.00,5011.80,4875.27,4098.00,553.72,25059.00,22.00,102.88,122.50,64.55,0.75,0.01
,0.70,172.97,26.03,0.62,0.16,9336.00,6046.38,5021.47,4383.00,1623.39,48371.00,30.00,102.50,123.78,63.97,0.68,0.03
,0.19,172.71,26.07,0.25,0.44,6328.00,5128.67,4476.00,4476.00,849.16,15386.00,14.00,101.94,123.80,64.11,0.70,0.00
,0.27,173.05,25.49,0.32,0.46,5535.00,4816.75,4386.78,4268.00,516.73,19267.00,18.00,101.76,124.29,64.37,0.75,0.01
,0.37,167.97,33.80,0.16,0.84,8214.00,6183.50,5490.25,5391.00,1175.57,24734.00,18.00,103.27,116.02,63.95,0.74,0.01
,0.29,168.01,33.68,0.72,0.12,6712.00,5489.25,4945.73,4666.00,788.12,21957.00,18.00,102.94,116.18,64.27,0.60,0.01
,0.61,171.53,29.73,0.67,0.11,8276.00,6636.00,6400.34,5117.00,1010.85,33180.00,22.00,104.48,119.90,64.28,0.61,0.02
,0.17,171.52,30.19,0.39,0.47,5702.00,5273.00,4890.00,4890.00,333.09,15819.00,14.00,104.57,119.61,64.65,0.81,0.00
,2.27,171.17,28.66,0.29,0.65,13990.00,6650.67,6258.25,4474.00,1946.73,159616.00,88.00,102.58,120.99,64.35,0.50,0.11
,0.27,171.40,28.59,0.32,0.46,5528.00,5182.50,5009.27,4847.00,268.37,20730.00,18.00,102.26,121.25,64.98,0.72,0.01
,0.22,171.25,28.70,0.09,0.00,5882.00,5195.50,5027.56,4766.00,415.74,20782.00,18.00,102.91,121.18,63.65,0.59,0.00
,0.85,171.59,27.94,0.25,0.43,8494.00,5790.25,5516.68,4625.00,1246.30,46322.00,34.00,102.59,121.84,63.81,0.55,0.03
,0.43,171.31,28.19,0.47,0.29,7966.00,5694.40,4786.18,4560.00,1246.62,28472.00,22.00,102.43,121.52,63.93,0.75,0.02
,2.25,171.70,28.20,0.16,0.46,10267.00,6364.74,5532.80,4630.00,1585.91,146389.00,86.00,102.58,121.50,64.78,0.45,0.10
,0.20,172.09,28.00,0.25,0.44,6405.00,5322.67,4547.00,4547.00,788.91,15968.00,14.00,102.28,121.80,65.72,0.66,0.00
,0.86,173.66,25.04,0.30,0.59,7194.00,5555.82,5115.82,4349.00,867.91,61114.00,40.00,101.89,124.64,65.11,0.71,0.05
,0.35,174.66,24.99,0.44,0.21,6970.00,4958.00,4126.25,4058.00,1186.14,19832.00,18.00,103.56,124.82,64.83,0.67,0.01
,0.69,174.30,23.75,0.18,0.64,6960.00,5432.14,5101.43,4287.00,765.64,38025.00,30.00,101.42,125.93,65.10,0.64,0.03
,0.11,174.07,24.01,0.00,1.92,5113.00,4549.67,4052.00,4052.00,435.63,13649.00,14.00,101.00,125.86,65.25,0.58,0.00
,0.39,171.52,29.24,0.25,0.44,8217.00,7232.67,6263.00,6263.00,797.79,21698.00,14.00,102.87,120.54,65.62,0.75,0.01
,0.68,172.49,27.50,0.46,0.41,7900.00,6502.43,6519.00,4715.00,1210.96,45517.00,26.00,102.43,122.28,65.64,0.79,0.04
,0.78,172.83,26.50,0.50,0.35,8247.00,5775.20,5462.09,4735.00,1017.92,57752.00,38.00,101.89,123.20,65.65,0.73,0.04
,0.69,173.26,26.22,0.17,0.77,6370.00,5313.80,5111.90,4519.00,589.16,53138.00,40.00,102.43,123.47,65.43,0.68,0.03
,0.77,174.40,22.95,0.16,0.38,6724.00,5412.86,4570.95,4554.00,828.05,37890.00,30.00,100.35,126.77,65.39,0.63,0.03
,0.25,174.40,23.27,0.02,0.99,5745.00,4721.00,4016.78,4010.00,741.69,18884.00,18.00,100.52,126.59,65.47,0.57,0.00
,0.43,176.26,21.33,0.30,0.32,6863.00,5608.80,4715.53,4282.00,1073.89,28044.00,22.00,101.32,128.49,65.53,0.77,0.02
,0.32,173.46,25.91,0.39,0.38,6579.00,5653.75,5090.65,5073.00,622.79,22615.00,18.00,102.01,123.86,65.91,0.75,0.01
,0.15,173.29,26.06,0.39,0.47,6702.00,5293.67,4336.00,4336.00,1017.13,15881.00,14.00,102.45,123.75,64.95,0.83,0.00
,1.88,173.97,25.15,0.25,0.67,9173.00,6192.64,5906.28,4628.00,1388.55,136238.00,76.00,101.99,124.48,66.09,0.55,0.10
,0.76,173.97,25.56,0.14,0.49,7911.00,6025.00,5318.84,4867.00,1141.70,48200.00,34.00,102.27,124.22,66.14,0.62,0.03
,0.26,174.18,25.90,0.27,0.00,5174.00,5010.67,4819.00,4819.00,146.32,15032.00,14.00,102.23,123.96,67.23,0.66,0.01
,0.54,177.08,20.56,0.42,0.45,7511.00,5450.33,4780.96,4537.00,1063.19,32702.00,26.00,101.64,129.16,65.89,0.64,0.02
,1.57,177.81,19.26,0.37,0.36,8225.00,5861.63,5733.89,4360.00,1049.92,93786.00,64.00,101.40,130.45,65.71,0.53,0.07
,0.32,174.68,23.85,0.25,0.44,7697.00,6173.33,5164.00,5164.00,1096.18,18520.00,14.00,101.59,126.00,65.70,0.70,0.01
,0.73,174.75,23.92,0.24,0.72,7249.00,5790.63,5414.02,4402.00,1049.09,46325.00,32.00,101.57,125.84,66.22,0.74,0.04
,1.63,175.27,23.56,0.09,0.54,8804.00,6282.50,6177.93,4522.00,1234.29,100520.00,58.00,101.79,126.06,66.84,0.57,0.09
,0.17,175.28,24.32,0.03,0.98,5398.00,4627.00,4170.00,4170.00,548.30,13881.00,14.00,101.99,125.56,67.50,0.51,0.00
,0.28,178.39,18.71,0.39,0.47,7171.00,6321.67,5046.00,5046.00,918.41,18965.00,14.00,101.37,131.03,66.17,0.77,0.01
,0.38,173.05,26.90,0.72,0.12,10809.00,6160.00,4653.13,4297.00,2692.10,24640.00,18.00,102.14,122.85,66.50,0.60,0.01
,1.10,176.54,21.58,0.22,0.48,8734.00,5548.75,4821.99,4283.00,1371.22,66585.00,50.00,101.69,128.08,66.48,0.55,0.04
,0.34,176.94,21.52,0.12,0.69,6312.00,4856.00,4376.52,4306.00,740.27,24280.00,22.00,101.42,128.31,67.50,0.60,0.01
,2.43,177.58,20.35,0.17,0.64,12455.00,6647.32,5825.18,4524.00,1946.53,166183.00,96.00,101.74,129.18,67.07,0.52,0.13
,0.33,177.71,20.45,0.00,1.98,7006.00,5840.67,4773.00,4773.00,914.23,17522.00,14.00,101.84,129.37,66.90,0.64,0.01
,0.13,178.02,20.98,0.44,0.21,4730.00,4432.50,4211.66,4148.00,255.08,17730.00,18.00,102.05,128.93,68.21,0.62,0.00
,1.33,178.64,18.87,0.10,0.87,8607.00,6335.15,5976.89,4803.00,1220.23,82357.00,50.00,101.85,130.87,66.43,0.51,0.05
,0.37,175.05,24.15,0.22,0.38,6115.00,4394.83,4021.13,3722.00,817.37,26369.00,26.00,102.98,125.68,65.12,0.68,0.01
,0.44,176.72,21.92,0.39,0.38,6244.00,5658.25,5453.41,5247.00,371.97,22633.00,18.00,101.94,127.87,66.99,0.74,0.02
,1.29,181.14,23.28,0.48,0.38,10240.00,5290.67,4442.10,3897.00,1701.61,79360.00,54.00,113.89,126.26,62.44,0.58,0.06
,0.55,185.48,20.25,0.27,0.41,5668.00,4707.71,4374.81,4084.00,520.45,32954.00,30.00,117.35,129.53,62.09,0.65,0.02
,0.62,185.69,20.36,0.17,0.52,6927.00,5458.50,4767.98,4565.00,885.59,32751.00,24.00,117.46,129.41,62.75,0.69,0.03
,0.29,164.07,15.68,0.32,0.46,6264.00,4698.75,3906.28,3840.00,977.22,18795.00,18.00,70.82,134.12,62.59,0.79,0.01
,0.49,167.12,11.00,0.35,0.49,6588.00,4523.43,3797.96,3469.00,1139.04,31664.00,30.00,69.44,138.72,62.16,0.62,0.02
,0.17,167.30,10.97,0.00,1.92,6196.00,4730.67,3988.00,3988.00,1036.18,14192.00,14.00,69.20,138.88,62.55,0.76,0.00
,0.95,167.41,10.98,0.14,0.81,6484.00,4974.40,4690.97,3948.00,771.04,49744.00,38.00,69.21,138.72,63.19,0.60,0.04
,0.80,168.74,8.34,0.42,0.28,6258.00,5021.00,4881.63,3828.00,981.98,40168.00,34.00,67.45,141.38,62.72,0.59,0.03
,1.16,162.45,17.87,0.41,0.47,8571.00,5313.07,4696.39,4021.00,1369.42,74383.00,54.00,71.32,131.73,62.86,0.60,0.05
,0.49,162.41,18.62,0.41,0.34,7406.00,5116.17,4703.84,4290.00,1045.16,30697.00,24.00,72.10,131.07,63.26,0.69,0.02
,0.61,162.48,18.61,0.36,0.23,7794.00,5389.57,5144.10,4419.00,1049.00,37727.00,30.00,71.76,131.13,63.67,0.60,0.02
,0.36,170.04,7.17,0.32,0.46,5972.00,5039.75,4819.50,4128.00,667.72,20159.00,18.00,67.93,142.62,62.90,0.71,0.01
,0.32,170.22,7.00,0.25,0.44,6706.00,5823.00,4843.00,4843.00,763.65,17469.00,14.00,67.73,142.80,63.22,0.74,0.01
,1.49,171.81,4.06,0.35,0.28,10168.00,6503.86,5918.45,4412.00,1725.04,91054.00,58.00,65.98,145.61,62.95,0.57,0.07
,0.60,171.99,3.97,0.62,0.23,6627.00,5823.50,5442.82,5217.00,547.72,34941.00,26.00,65.70,145.74,63.43,0.74,0.03
,1.19,167.62,11.01,0.19,0.49,8034.00,5160.25,4548.65,3884.00,1289.12,61923.00,46.00,69.56,138.68,63.44,0.59,0.05
,0.44,167.53,11.58,0.44,0.37,4942.00,4307.50,4057.63,3810.00,410.87,25845.00,24.00,69.46,138.15,64.47,0.67,0.01
,0.28,167.10,10.12,0.08,0.53,4708.00,4156.25,4065.70,3597.00,398.17,16625.00,18.00,67.73,139.75,61.67,0.57,0.01
,0.39,167.09,10.40,0.37,0.49,4561.00,3833.14,3559.93,3422.00,402.96,26832.00,28.00,67.92,139.38,62.28,0.66,0.01
,0.96,167.85,9.96,0.51,0.33,6967.00,4642.42,4213.81,3719.00,929.05,55709.00,48.00,68.09,139.78,63.23,0.57,0.04
,0.32,168.03,9.88,0.16,0.84,5619.00,4606.25,3651.33,3628.00,963.46,18425.00,18.00,68.47,139.92,62.99,0.74,0.01
,0.83,170.80,5.80,0.39,0.18,7320.00,5440.11,5114.67,4317.00,887.74,48961.00,34.00,66.82,143.98,63.09,0.58,0.03
,0.49,162.69,18.12,0.54,0.32,9732.00,6673.40,5146.63,4694.00,2046.54,33367.00,22.00,71.53,131.61,63.48,0.79,0.02
,0.52,164.52,14.63,0.38,0.26,5085.00,4414.67,4487.59,3458.00,585.68,26488.00,26.00,70.14,135.06,62.51,0.61,0.02
,0.47,164.86,14.83,0.55,0.28,7581.00,4884.67,3994.22,3657.00,1365.31,29308.00,24.00,70.06,134.97,63.68,0.75,0.02
,0.39,172.01,3.93,0.25,0.50,7386.00,5698.50,4950.58,4799.00,1026.79,22794.00,18.00,65.10,145.89,63.75,0.73,0.01
,0.31,174.47,0.88,0.16,0.40,5381.00,4399.50,4212.69,3773.00,595.61,17598.00,18.00,65.08,148.97,63.34,0.54,0.01
,0.12,174.54,0.89,0.25,0.44,4914.00,4391.00,4044.00,4044.00,376.35,13173.00,14.00,64.62,149.00,63.94,0.61,0.00
,0.42,174.97,0.13,0.22,0.61,8970.00,6083.25,5233.01,4680.00,1689.84,24333.00,18.00,64.70,149.54,63.76,0.74,0.02
,0.53,174.94,0.62,0.33,0.33,6285.00,4807.88,4496.93,4146.00,719.82,38463.00,30.00,65.05,149.16,64.22,0.73,0.02
,0.29,174.59,1.06,0.26,0.70,5059.00,4565.20,4243.05,4045.00,372.79,22826.00,20.00,64.84,148.75,64.44,0.67,0.01
,0.57,166.96,11.62,0.08,0.60,5885.00,4650.14,4129.30,3905.00,748.22,32551.00,30.00,69.11,138.14,63.38,0.63,0.02
,0.24,167.35,11.30,0.39,0.47,5741.00,5087.00,4658.00,4658.00,469.89,15261.00,14.00,69.28,138.49,63.46,0.80,0.01
,0.37,167.24,11.56,0.25,0.44,6614.00,6020.00,5558.00,5558.00,441.10,18060.00,14.00,69.04,138.25,63.95,0.76,0.01
,1.03,168.24,9.69,0.72,0.14,8534.00,5337.09,4598.84,3934.00,1390.66,58708.00,46.00,68.21,139.86,63.96,0.61,0.05
,0.11,168.60,9.69,0.39,0.47,4539.00,4116.33,3736.00,3736.00,329.18,12349.00,14.00,67.92,140.13,64.65,0.79,0.00
,0.14,169.19,8.51,0.25,0.44,4975.00,4328.33,3974.00,3974.00,457.96,12985.00,14.00,67.97,141.38,63.39,0.61,0.00
,0.20,169.49,8.05,0.25,0.44,5512.00,4728.33,4217.00,4217.00,562.66,14185.00,14.00,67.99,141.81,63.21,0.75,0.01
,0.11,169.39,8.08,0.39,0.47,4696.00,4455.67,4212.00,4212.00,197.61,13367.00,14.00,67.67,141.73,63.45,0.76,0.00
,1.89,169.95,7.60,0.25,0.59,8086.00,5167.48,4857.94,4113.00,903.85,129187.00,90.00,67.88,142.04,64.02,0.55,0.10
,0.63,169.80,7.70,0.30,0.36,5830.00,5141.71,5218.47,4051.00,638.15,35992.00,30.00,67.14,142.11,64.27,0.61,0.02
,0.33,170.34,7.08,0.23,0.37,6065.00,4910.75,4709.84,4116.00,712.27,19643.00,18.00,68.01,142.65,63.56,0.75,0.01
,1.80,170.58,6.27,0.08,0.67,9403.00,6129.06,5899.89,4249.00,1357.01,104194.00,66.00,66.97,143.41,63.59,0.52,0.09
,0.55,170.75,6.28,0.16,0.36,8484.00,6368.80,5753.53,4989.00,1169.85,31844.00,20.00,66.71,143.50,64.12,0.74,0.02
,0.80,171.34,5.20,0.12,0.16,7286.00,5859.00,5452.49,4707.00,1007.72,46872.00,34.00,66.53,144.61,63.39,0.57,0.03
,0.79,171.39,5.64,0.25,0.51,10838.00,6132.56,5013.37,4383.00,2021.98,55193.00,36.00,67.15,144.10,64.05,0.58,0.03
,0.76,172.04,4.29,0.62,0.17,5941.00,5374.33,5158.75,4749.00,379.36,48369.00,36.00,66.02,145.34,64.15,0.64,0.03
,0.41,172.04,4.36,0.10,0.57,6460.00,5257.25,4984.35,4429.00,744.45,21029.00,18.00,65.58,145.49,64.28,0.64,0.01
,0.86,173.43,2.08,0.21,0.48,5666.00,4901.30,4800.69,4106.00,471.82,49013.00,38.00,64.64,147.56,64.25,0.64,0.04
,0.23,173.32,2.65,0.25,0.44,5074.00,4853.00,4610.00,4610.00,190.07,14559.00,14.00,64.84,147.23,64.47,0.70,0.01
,0.18,173.85,2.34,0.25,0.44,5794.00,4699.00,4136.00,4136.00,774.39,14097.00,14.00,64.91,147.53,65.14,0.68,0.00
,0.09,173.21,1.96,0.25,0.44,3959.00,3882.33,3843.00,3843.00,54.23,11647.00,14.00,64.29,147.97,63.05,0.47,0.00
,0.27,173.44,2.01,0.25,0.44,5630.00,5001.67,4430.00,4430.00,491.54,15005.00,14.00,64.44,147.82,63.85,0.71,0.01
,0.51,173.86,1.69,0.02,0.99,9188.00,6511.50,4565.19,4257.00,2141.18,26046.00,18.00,64.49,148.12,64.25,0.60,0.02
,0.46,170.15,6.79,0.05,0.88,4971.00,4302.50,4132.00,3972.00,306.12,34420.00,32.00,65.85,143.04,64.48,0.50,0.01
,0.65,170.48,6.24,0.38,0.32,7662.00,5623.00,4477.51,4251.00,1364.52,44984.00,32.00,65.71,143.55,64.33,0.70,0.03
,0.14,170.11,6.75,0.12,0.93,4993.00,4271.67,3588.00,3588.00,574.21,12815.00,14.00,65.53,143.05,64.66,0.68,0.00
,0.32,170.83,6.03,0.16,0.40,5150.00,4904.75,4812.27,4757.00,150.36,19619.00,18.00,66.00,143.85,64.29,0.63,0.01
,1.78,173.08,3.41,0.12,0.65,7047.00,5198.86,4872.75,4371.00,738.13,109176.00,76.00,66.84,146.21,64.13,0.52,0.08
,0.26,174.08,3.24,0.25,0.44,6537.00,5513.00,4871.00,4871.00,731.82,16539.00,14.00,67.44,146.58,65.35,0.72,0.01
,1.53,171.41,5.72,0.63,0.24,11885.00,6419.88,5667.35,4842.00,1682.52,109138.00,64.00,66.91,143.90,64.78,0.63,0.09
,0.34,171.18,6.13,0.39,0.47,6775.00,6277.33,5355.00,5355.00,652.87,18832.00,14.00,66.46,143.62,65.24,0.78,0.01
,0.31,171.51,6.12,0.10,0.57,7743.00,5516.25,4434.72,4328.00,1371.85,22065.00,18.00,67.00,143.66,65.48,0.66,0.01
,0.21,172.17,4.90,0.25,0.44,6714.00,5138.33,4349.00,4349.00,1114.16,15415.00,14.00,67.14,144.92,64.27,0.67,0.00
,0.19,172.45,4.72,0.27,0.00,4797.00,4564.00,4117.00,4117.00,316.17,13692.00,14.00,67.41,145.18,64.18,0.63,0.00
,0.14,172.65,4.28,0.25,0.44,5254.00,4882.00,4466.00,4466.00,323.20,14646.00,14.00,66.44,145.62,64.74,0.66,0.00
,0.59,172.87,4.09,0.44,0.41,7247.00,6337.83,5715.13,5423.00,747.67,38027.00,26.00,66.78,145.64,64.91,0.73,0.03
,0.31,172.65,4.79,0.16,0.84,7209.00,5185.50,4491.39,4346.00,1174.41,20742.00,18.00,67.31,145.02,65.15,0.69,0.01
,0.28,172.72,4.52,0.25,0.44,6588.00,5723.00,4896.00,4896.00,691.28,17169.00,14.00,66.99,145.31,65.03,0.70,0.01
,0.18,172.98,4.55,0.25,0.44,5711.00,4993.67,4372.00,4372.00,550.82,14981.00,14.00,67.21,145.33,65.45,0.67,0.00
,0.39,174.13,2.89,0.10,0.57,7053.00,5737.25,5371.59,4943.00,793.44,22949.00,18.00,67.29,146.89,64.94,0.66,0.01
,0.28,174.21,2.69,0.22,0.61,6799.00,5174.00,4630.44,4287.00,969.57,20696.00,18.00,67.34,147.08,64.67,0.76,0.01
,0.52,171.80,6.05,0.32,0.60,6212.00,4613.57,4337.37,3871.00,693.59,32295.00,30.00,67.88,143.71,65.23,0.70,0.02
,0.20,171.67,6.29,0.25,0.44,6485.00,5145.00,4159.00,4159.00,982.02,15435.00,14.00,67.59,143.53,65.59,0.76,0.01
,0.33,173.48,4.09,0.20,0.61,4824.00,4242.00,4005.88,3704.00,374.73,21210.00,22.00,68.41,145.69,64.73,0.60,0.01
,0.44,173.40,3.64,0.16,0.84,6587.00,6076.50,5932.92,5672.00,334.00,24306.00,18.00,66.52,146.18,65.37,0.75,0.02
,0.61,173.79,3.36,0.39,0.49,6743.00,5956.83,5836.94,4672.00,693.99,35741.00,24.00,66.76,146.43,65.62,0.68,0.02
,8.42,174.98,1.27,0.22,0.63,30721.00,10152.90,8846.90,4431.00,4434.54,1370640.00,316.00,66.70,148.07,65.15,0.52,0.86
,0.21,175.06,1.22,0.25,0.44,5722.00,5232.33,4533.00,4533.00,507.54,15697.00,14.00,66.40,148.59,64.49,0.70,0.01
,0.26,173.40,4.15,0.39,0.47,7699.00,5562.00,4358.00,4358.00,1515.13,16686.00,14.00,66.91,145.66,66.14,0.74,0.01
,0.45,174.55,2.88,0.10,0.57,7029.00,6238.75,5933.17,5398.00,621.53,24955.00,18.00,67.34,146.95,65.86,0.66,0.02
,0.08,174.53,2.85,0.25,0.44,4954.00,4892.00,4859.00,4859.00,43.87,14676.00,14.00,67.22,147.09,65.62,0.27,0.00
,0.32,174.44,3.18,0.72,0.12,5148.00,4935.50,4918.31,4560.00,233.59,19742.00,18.00,67.58,146.67,65.97,0.68,0.01
,0.48,174.63,2.95,0.54,0.32,8927.00,6098.40,5345.84,5075.00,1428.89,30492.00,22.00,67.43,146.76,66.39,0.78,0.02
,0.20,175.35,2.80,0.10,0.57,5631.00,4889.75,4725.30,4460.00,442.35,19559.00,18.00,67.34,147.09,67.65,0.62,0.00
,7.98,175.65,1.16,0.33,0.58,25749.00,9368.25,8124.63,5147.00,3709.80,1171030.00,314.00,66.74,148.12,66.78,0.50,0.75
